CISEqc,CISEqcOE,CISInh,CISRNADelay,CISRNATurn,CISTurn,EpoRActJAK2,EpoRCISInh,EpoRCISRemove,JAK2ActEpo,JAK2EpoRDeaSHP1,SHP1ActEpoR,SHP1Dea,SHP1ProOE,SOCS3Eqc,SOCS3EqcOE,SOCS3Inh,SOCS3RNADelay,SOCS3RNATurn,SOCS3Turn,STAT5ActEpoR,STAT5ActJAK2,STAT5Exp,STAT5Imp,init_EpoRJAK2,init_SHP1,init_STAT5,sd_CIS_abs,sd_CIS_au,sd_RNA_fold,sd_JAK2EpoR_au,sd_STAT5_au,sd_pSTAT5_socs3oe,sd_pSTAT5_rel,sd_SHP1_abs,sd_SOCS3_abs,sd_SOCS3_au,sd_STAT5_abs,sd_SHP1_au,offset_CIS_long,scale_CIS_long,offset_CIS_socs3oe,scale_CIS_socs3oe,offset_CIS_shp1oe,scale_CIS_shp1oe,offset_CIS_actd,scale_CIS_actd,offset_CIS_cisoe,scale_CIS_cisoe,scale1_CIS_dr90,scale2_CIS_dr90,scale_CISRNA_foldA,scale_CISRNA_foldB,scale_CISRNA_foldC,offset_pEpoR_long,scale_pEpoR_long,offset_pEpoR_cisoe_pepor,scale_pEpoR_cisoe_pepor,offset_pEpoR_socs3oe,scale_pEpoR_socs3oe,offset_pEpoR_shp1oe,scale_pEpoR_shp1oe,offset_pEpoR_dr7,scale_pEpoR_dr7,offset_pEpoR_dr30,scale_pEpoR_dr30,offset_pEpoR_actd,scale_pEpoR_actd,offset_pEpoR_fine,scale_pEpoR_fine,offset_pEpoR_cisoe,scale_pEpoR_cisoe,offset_pJAK2_long,scale_pJAK2_long,offset_pJAK2_socs3oe,scale_pJAK2_socs3oe,offset_pJAK2_shp1oe,scale_pJAK2_shp1oe,offset_pJAK2_dr7,scale_pJAK2_dr7,offset_pJAK2_dr30,scale_pJAK2_dr30,offset_pJAK2_actd,scale_pJAK2_actd,offset_pJAK2_fine,scale_pJAK2_fine,offset_pJAK2_cisoe,scale_pJAK2_cisoe,offset_pSTAT5_long,scale_pSTAT5_long,offset_pSTAT5_socs3oe,scale_pSTAT5_socs3oe,offset_pSTAT5_shp1oe,scale_pSTAT5_shp1oe,scale_pSTAT5_dr10,offset_pSTAT5_actd,scale_pSTAT5_actd,offset_pSTAT5_cisoe,scale_pSTAT5_cisoe,offset_pSTAT5_conc,offset_SOCS3_long,scale_SOCS3_long,offset_SOCS3_socs3oe,scale_SOCS3_socs3oe,offset_SOCS3_cisoe,scale_SOCS3_cisoe,scale_SOCS3RNA_foldA,scale_SOCS3RNA_foldB,scale_SOCS3RNA_foldC,scale_SHP1_shp1oe,scale_tSTAT5_long,scale_tSTAT5_shp1oe,scale_tSTAT5_actd
0.7989949748743719,0.16582914572864338,1.5979899497487438,0.437185929648241,0.31658291457286447,2.21608040201005,3.3316582914572868,-2.5025125628140703,1.4321608040201008,2.849246231155779,0.3065326633165828,1.582914572864322,-1.914572864321608,-2.306532663316583,3.0,-1.9748743718592965,0.9798994974874371,1.190954773869347,2.366834170854271,-1.6633165829145728,-1.8241206030150754,-0.437185929648241,1.3115577889447234,0.557788944723618,-1.6733668341708543,0.10552763819095468,-0.557788944723618,-0.1959798994974875,2.21608040201005,0.437185929648241,-1.4623115577889447,0.9195979899497488,0.3467336683417086,0.22613065326633164,1.7638190954773867,-1.6733668341708543,-2.065326633165829,2.3969849246231156,-0.7688442211055277,2.7286432160804024,2.0954773869346734,-0.2864321608040199,-0.9195979899497488,0.708542713567839,1.100502512562814,1.6432160804020102,-1.4321608040201006,2.8793969849246235,0.9195979899497488,1.4623115577889445,-1.7035175879396984,0.829145728643216,1.824120603015075,-1.3417085427135678,2.2462311557788945,-1.1608040201005025,-0.5276381909547738,0.015075376884422287,0.045226130653266416,1.0402010050251258,1.884422110552764,2.5778894472361813,2.366834170854271,1.2211055276381906,-2.1256281407035176,-1.4924623115577889,-1.221105527638191,-2.879396984924623,2.7286432160804024,1.9447236180904524,1.8542713567839195,-2.5477386934673367,-1.3417085427135678,-1.1306532663316582,-1.7939698492462313,0.949748743718593,-1.1306532663316582,1.0100502512562812,-1.7939698492462313,-0.7688442211055277,1.8542713567839195,-2.2462311557788945,2.608040201005025,2.517587939698492,-1.4924623115577889,2.0050251256281406,-1.5527638190954773,-2.698492462311558,1.4020100502512562,-0.7688442211055277,2.4874371859296485,-0.5276381909547738,1.1608040201005023,-0.25628140703517577,0.557788944723618,2.2462311557788945,2.909547738693467,-1.9748743718592965,2.7286432160804024,-0.9195979899497488,-2.0050251256281406,1.5527638190954773,-0.31658291457286447,-1.9748743718592965,0.46733668341708556,-0.37688442211055273,1.8542713567839195,-2.306532663316583,0.2864321608040199,1.733668341708543,1.9447236180904524,2.5477386934673367,-0.045226130653266416
0.6934673366834172,2.42713567839196,4.763819095477387,-1.4020100502512562,-1.9748743718592965,2.909547738693467,1.291457286432161,3.648241206030151,0.7386934673366836,-2.035175879396985,1.0100502512562812,1.0703517587939695,-3.0,-0.437185929648241,1.5226130653266328,-0.7688442211055277,-0.6482412060301508,2.5778894472361813,-2.1557788944723617,-2.8944723618090453,0.37688442211055273,0.6180904522613067,-1.6733668341708543,0.015075376884422287,2.7889447236180906,2.1557788944723617,2.0954773869346734,-1.4623115577889447,2.758793969849246,-1.6130653266331658,-1.7336683417085428,2.065326633165829,-0.3467336683417086,-2.5175879396984926,0.949748743718593,-1.4924623115577889,-2.3969849246231156,-2.3969849246231156,1.733668341708543,-1.8542713567839195,0.10552763819095468,-1.8241206030150754,2.21608040201005,0.557788944723618,0.829145728643216,-1.9447236180904524,1.341708542713568,2.125628140703518,1.0100502512562812,-1.6733668341708543,0.6783919597989949,-2.2462311557788945,-2.1256281407035176,2.8793969849246235,-1.7035175879396984,-0.949748743718593,-0.437185929648241,-2.969849246231156,-2.7889447236180906,-2.7889447236180906,-2.879396984924623,0.708542713567839,2.758793969849246,-0.3467336683417086,-0.07537688442211055,1.582914572864322,1.6130653266331656,2.306532663316583,-1.914572864321608,0.7386934673366836,-1.07035175879397,0.6180904522613067,-0.6482412060301508,-2.065326633165829,2.8190954773869343,0.557788944723618,2.42713567839196,1.2211055276381906,2.517587939698492,1.974874371859296,0.2864321608040199,-2.879396984924623,-2.577889447236181,-0.4974874371859297,0.4974874371859297,-0.3467336683417086,-0.437185929648241,0.1356783919597988,-1.7939698492462313,1.884422110552764,-0.9195979899497488,-0.25628140703517577,-1.1306532663316582,-0.9195979899497488,2.8793969849246235,-1.5226130653266332,0.557788944723618,-0.22613065326633164,-0.7386934673366836,-2.849246231155779,2.035175879396985,0.7386934673366836,-0.6180904522613067,1.0100502512562812,2.065326633165829,-0.1356783919597988,-2.698492462311558,-0.2864321608040199,1.0100502512562812,1.2814070351758797,0.7989949748743719,-1.64321608040201,0.40703517587939686
-0.8894472361809047,1.100502512562814,10.417085427135678,-0.949748743718593,0.7688442211055277,1.6733668341708539,1.2211055276381906,-0.3316582914572863,-0.949748743718593,6.708542713567839,1.5376884422110555,0.25628140703517577,1.9447236180904524,1.5527638190954773,-0.6180904522613067,2.1859296482412063,-1.1608040201005025,-2.6381909547738696,0.07537688442211055,1.78391959798995,1.9145728643216078,-2.306532663316583,-1.8844221105527639,1.9145728643216078,-1.3417085427135678,-2.2763819095477387,1.2512562814070352,1.1306532663316586,-0.6180904522613067,-2.9396984924623117,2.3969849246231156,1.4623115577889445,2.5778894472361813,-2.849246231155779,-2.5175879396984926,-2.5477386934673367,-2.969849246231156,1.6733668341708539,1.2512562814070352,1.3718592964824117,-0.5879396984924625,-0.9798994974874371,2.8190954773869343,-2.728643216080402,1.582914572864322,-2.3969849246231156,-1.4020100502512562,0.8592964824120601,2.035175879396985,2.698492462311558,-2.1859296482412063,-2.457286432160804,1.0100502512562812,-0.6482412060301508,-0.949748743718593,1.6432160804020102,-1.3417085427135678,-1.6733668341708543,-1.5527638190954773,-0.37688442211055273,0.829145728643216,-1.07035175879397,2.517587939698492,-2.2160804020100504,0.8592964824120601,-1.2814070351758795,1.3718592964824117,-1.0402010050251256,-0.6783919597989949,-1.8542713567839195,1.6130653266331656,-1.3115577889447236,2.7889447236180906,-0.31658291457286447,1.0703517587939695,2.6381909547738696,2.306532663316583,0.25628140703517577,-0.22613065326633164,2.366834170854271,-2.1859296482412063,2.5778894472361813,-0.1959798994974875,0.25628140703517577,-2.306532663316583,-0.708542713567839,1.2814070351758797,1.100502512562814,0.6783919597989949,-1.221105527638191,2.517587939698492,0.6482412060301508,1.0100502512562812,2.42713567839196,0.7688442211055277,-2.7889447236180906,-2.4874371859296485,1.6733668341708539,2.9698492462311554,2.758793969849246,-1.9748743718592965,0.9798994974874371,2.8190954773869343,-2.969849246231156,2.2462311557788945,-1.5527638190954773,-0.949748743718593,-1.914572864321608,-1.6733668341708543,1.3718592964824117,-0.045226130653266416,1.8542713567839195,-1.5527638190954773
2.557788944723618,-1.3718592964824121,2.351758793969849,1.7035175879396984,-2.819095477386935,-0.015075376884422287,-2.7889447236180906,-2.2311557788944723,1.0402010050251258,6.467336683417086,1.4673366834170851,-0.1959798994974875,2.5477386934673367,-2.5175879396984926,1.9447236180904524,-2.819095477386935,0.949748743718593,2.909547738693467,2.6683417085427132,-2.8241206030150754,2.6683417085427132,-0.8592964824120601,2.9698492462311554,0.40703517587939686,-1.8542713567839195,0.6180904522613067,0.10552763819095468,-0.10552763819095468,-0.829145728643216,0.46733668341708556,2.306532663316583,2.5477386934673367,-2.849246231155779,-1.64321608040201,-0.437185929648241,-2.9396984924623117,-0.10552763819095468,-1.8542713567839195,-1.0100502512562815,-2.969849246231156,2.5477386934673367,-0.25628140703517577,2.457286432160804,-0.6180904522613067,-2.5477386934673367,0.22613065326633164,0.829145728643216,0.7989949748743719,2.306532663316583,-1.8241206030150754,2.065326633165829,-0.6180904522613067,2.366834170854271,2.306532663316583,0.7688442211055277,2.42713567839196,1.7035175879396984,2.849246231155779,0.9195979899497488,1.4623115577889445,1.8542713567839195,1.7939698492462313,1.6733668341708539,-1.7939698492462313,-1.2512562814070352,-2.6683417085427137,2.125628140703518,-2.2462311557788945,2.065326633165829,1.0703517587939695,-0.9798994974874371,-0.10552763819095468,1.4623115577889445,-1.7939698492462313,1.884422110552764,2.1859296482412063,-2.728643216080402,-1.8844221105527639,0.25628140703517577,-2.4874371859296485,0.949748743718593,-1.8542713567839195,1.5527638190954773,-1.4020100502512562,-1.1608040201005025,1.733668341708543,-1.2512562814070352,0.37688442211055273,1.1306532663316586,1.2512562814070352,2.21608040201005,-1.6130653266331658,0.708542713567839,-1.914572864321608,1.2512562814070352,0.015075376884422287,-1.5829145728643217,-2.577889447236181,1.7939698492462313,0.6180904522613067,0.07537688442211055,-1.3417085427135678,-1.4623115577889447,-0.7688442211055277,-0.37688442211055273,-2.4271356783919598,0.557788944723618,-1.8844221105527639,-3.0,0.8894472361809047,-1.4020100502512562,2.9698492462311554,0.5276381909547738
-1.5226130653266332,-1.4924623115577889,10.944723618090451,-1.64321608040201,1.1306532663316586,-1.2814070351758795,-0.4321608040201004,1.025125628140704,2.8190954773869343,1.341708542713568,1.8190954773869343,2.758793969849246,-2.3668341708542715,-1.9447236180904524,1.6432160804020102,-2.0954773869346734,-1.7035175879396984,-1.0402010050251256,-1.4623115577889447,3.085427135678392,0.015075376884422287,1.100502512562814,2.849246231155779,-3.0,-2.306532663316583,-0.31658291457286447,-2.3668341708542715,0.40703517587939686,1.8542713567839195,-2.1256281407035176,-0.37688442211055273,0.40703517587939686,1.9447236180904524,0.37688442211055273,0.10552763819095468,2.9698492462311554,0.40703517587939686,1.2512562814070352,-0.31658291457286447,-0.437185929648241,1.2814070351758797,1.2814070351758797,-0.2864321608040199,2.42713567839196,1.974874371859296,-1.8542713567839195,-1.0100502512562815,-1.8542713567839195,-0.16582914572864338,3.0,-0.16582914572864338,-0.40703517587939686,0.31658291457286447,0.437185929648241,-1.1608040201005025,2.608040201005025,2.4874371859296485,-2.758793969849246,0.5879396984924625,0.31658291457286447,-2.2160804020100504,1.6432160804020102,0.708542713567839,0.557788944723618,1.9447236180904524,1.2814070351758797,-0.31658291457286447,2.849246231155779,-0.8894472361809047,1.824120603015075,1.5226130653266328,0.557788944723618,-0.7386934673366836,-2.879396984924623,-2.879396984924623,0.7989949748743719,-0.37688442211055273,-2.849246231155779,-0.37688442211055273,0.015075376884422287,-1.3417085427135678,0.437185929648241,2.21608040201005,-1.9447236180904524,2.065326633165829,-2.819095477386935,0.6180904522613067,2.42713567839196,2.4874371859296485,-2.306532663316583,1.1608040201005023,-0.045226130653266416,1.6733668341708539,-2.2763819095477387,1.1306532663316586,-1.3417085427135678,-0.7386934673366836,-0.7688442211055277,-2.909547738693467,-2.969849246231156,-1.3115577889447236,2.517587939698492,1.4321608040201008,2.9698492462311554,1.3718592964824117,1.3718592964824117,2.457286432160804,1.9145728643216078,-1.07035175879397,-1.7035175879396984,-1.8241206030150754,1.6432160804020102,-1.5226130653266332
3.1206030150753765,1.824120603015075,9.889447236180905,-0.437185929648241,1.0703517587939695,-2.3366834170854274,1.608040201005025,4.914572864321608,0.5879396984924625,-2.457286432160804,1.2211055276381906,-2.0954773869346734,-0.7688442211055277,1.8542713567839195,0.25628140703517577,2.9698492462311554,-0.46733668341708556,-2.909547738693467,0.9798994974874371,1.8190954773869343,1.1608040201005023,-1.9447236180904524,2.5477386934673367,-2.065326633165829,2.849246231155779,1.5226130653266328,-2.457286432160804,0.437185929648241,0.557788944723618,-0.7688442211055277,-0.8894472361809047,-1.8241206030150754,-2.0050251256281406,1.1306532663316586,1.5226130653266328,1.5527638190954773,1.0100502512562812,-1.8241206030150754,-0.557788944723618,0.7989949748743719,0.557788944723618,0.6482412060301508,1.7035175879396984,1.733668341708543,-1.7035175879396984,1.4321608040201008,0.46733668341708556,0.7386934673366836,-1.07035175879397,1.2512562814070352,1.5527638190954773,-0.8894472361809047,-2.819095477386935,-2.0050251256281406,-1.9447236180904524,1.7035175879396984,-2.6683417085427137,-2.4874371859296485,0.708542713567839,1.190954773869347,-2.0954773869346734,-2.849246231155779,0.5276381909547738,2.4874371859296485,-2.3366834170854274,2.7286432160804024,1.974874371859296,1.0100502512562812,2.5477386934673367,-2.065326633165829,1.824120603015075,1.0402010050251258,-1.07035175879397,-2.909547738693467,1.824120603015075,0.6482412060301508,1.6130653266331656,-1.914572864321608,-2.3969849246231156,1.7638190954773867,-0.31658291457286447,-1.5829145728643217,0.10552763819095468,2.5778894472361813,-0.31658291457286447,-0.10552763819095468,-1.8844221105527639,-1.8542713567839195,-2.7889447236180906,1.6432160804020102,1.4020100502512562,1.0703517587939695,2.608040201005025,-1.763819095477387,-1.8844221105527639,-0.1356783919597988,0.07537688442211055,-1.9447236180904524,-0.46733668341708556,1.4321608040201008,-2.758793969849246,2.6381909547738696,-1.6130653266331658,2.9396984924623117,1.733668341708543,-0.7688442211055277,-1.1608040201005025,-1.9447236180904524,0.1959798994974875,-0.25628140703517577,2.9698492462311554,-0.6482412060301508,-1.5829145728643217
0.1306532663316582,0.7386934673366836,10.64321608040201,-2.819095477386935,-0.7989949748743719,2.3366834170854274,-1.2763819095477387,1.7487437185929648,-2.1557788944723617,3.4522613065326633,3.366834170854271,1.7939698492462313,-1.9748743718592965,-2.3366834170854274,-0.9195979899497488,2.2462311557788945,-1.3115577889447236,0.22613065326633164,-0.437185929648241,-2.85929648241206,2.306532663316583,0.7386934673366836,-2.0050251256281406,-0.7688442211055277,2.7286432160804024,-1.914572864321608,0.16582914572864338,-2.1557788944723617,1.582914572864322,-0.22613065326633164,-2.758793969849246,-2.6381909547738696,2.457286432160804,-2.5477386934673367,-1.6130653266331658,0.1356783919597988,1.884422110552764,-2.457286432160804,2.7889447236180906,-2.728643216080402,-1.4020100502512562,-0.6180904522613067,-0.9798994974874371,1.190954773869347,0.1356783919597988,-2.306532663316583,0.3467336683417086,-2.1256281407035176,-2.7889447236180906,0.2864321608040199,-1.4623115577889447,-1.763819095477387,-2.909547738693467,-0.1356783919597988,-0.829145728643216,0.3467336683417086,-1.5226130653266332,0.46733668341708556,-1.3718592964824121,-0.46733668341708556,-2.4271356783919598,0.9798994974874371,-0.2864321608040199,0.7386934673366836,1.2512562814070352,-0.8894472361809047,-1.64321608040201,2.4874371859296485,0.22613065326633164,1.2814070351758797,-0.015075376884422287,0.31658291457286447,0.37688442211055273,1.1306532663316586,1.2814070351758797,-0.3467336683417086,-1.5226130653266332,-2.5175879396984926,-0.6482412060301508,-1.3718592964824121,-2.4874371859296485,2.276381909547739,0.015075376884422287,1.4321608040201008,-1.3718592964824121,-1.5226130653266332,-2.758793969849246,2.909547738693467,-0.1959798994974875,-2.2160804020100504,-0.40703517587939686,-0.22613065326633164,1.884422110552764,2.758793969849246,-0.4974874371859297,0.6783919597989949,-0.9798994974874371,0.949748743718593,2.608040201005025,-2.035175879396985,-2.6683417085427137,1.3718592964824117,-2.879396984924623,-0.4974874371859297,-2.4271356783919598,-2.035175879396985,0.22613065326633164,-1.8241206030150754,-0.1959798994974875,-0.40703517587939686,-1.64321608040201,-0.5879396984924625,2.276381909547739
1.2562814070351758,-2.4271356783919598,9.21105527638191,1.492462311557789,0.708542713567839,0.46733668341708556,-0.010050251256281229,0.9798994974874371,0.22613065326633164,6.527638190954773,2.0301507537688446,-2.0050251256281406,1.4321608040201008,0.7989949748743719,-2.1256281407035176,0.7688442211055277,-0.16582914572864338,0.9798994974874371,1.8542713567839195,1.3266331658291461,-0.8592964824120601,1.5226130653266328,2.4874371859296485,-0.2864321608040199,-2.065326633165829,2.7286432160804024,0.045226130653266416,-0.7688442211055277,-1.1909547738693467,-0.557788944723618,-2.4874371859296485,-2.849246231155779,0.045226130653266416,2.42713567839196,1.6733668341708539,-1.0100502512562815,-0.9798994974874371,0.46733668341708556,-2.879396984924623,1.0402010050251258,0.5879396984924625,-1.9748743718592965,-2.6683417085427137,-2.1256281407035176,0.6180904522613067,2.366834170854271,-1.7939698492462313,0.708542713567839,-1.7336683417085428,-2.6683417085427137,-2.577889447236181,1.9145728643216078,1.884422110552764,-1.8241206030150754,-2.5477386934673367,-0.829145728643216,1.9447236180904524,-0.16582914572864338,-1.1608040201005025,-0.8592964824120601,2.7889447236180906,-2.728643216080402,1.884422110552764,-2.1557788944723617,2.276381909547739,-0.25628140703517577,0.6783919597989949,-0.31658291457286447,-2.758793969849246,2.0050251256281406,1.3115577889447234,2.5477386934673367,-2.5477386934673367,-2.819095477386935,-1.1306532663316582,-1.1909547738693467,1.3718592964824117,0.1356783919597988,1.2211055276381906,0.7989949748743719,-2.2160804020100504,1.974874371859296,-1.763819095477387,2.9396984924623117,1.8542713567839195,-2.4874371859296485,-2.5175879396984926,2.3969849246231156,2.517587939698492,-0.557788944723618,-2.4271356783919598,1.6130653266331656,-0.5879396984924625,0.045226130653266416,0.10552763819095468,1.100502512562814,-1.4924623115577889,-0.1959798994974875,-1.7939698492462313,-3.0,1.492462311557789,-1.914572864321608,0.8592964824120601,1.9145728643216078,-1.4623115577889447,-2.3366834170854274,0.6783919597989949,2.276381909547739,2.7286432160804024,-2.6381909547738696,-0.829145728643216,-2.065326633165829,-0.07537688442211055
-0.045226130653266416,-0.31658291457286447,0.9195979899497488,2.457286432160804,-1.100502512562814,0.7688442211055277,2.381909547738694,4.371859296482412,2.698492462311558,-1.914572864321608,-2.507537688442211,-1.5226130653266332,0.9195979899497488,-2.2160804020100504,1.4020100502512562,-0.045226130653266416,2.457286432160804,-1.2814070351758795,-2.819095477386935,0.7638190954773871,0.3467336683417086,2.2462311557788945,0.557788944723618,-1.4924623115577889,1.0402010050251258,-2.3969849246231156,-1.2512562814070352,2.065326633165829,-1.9447236180904524,-0.07537688442211055,2.698492462311558,-1.1306532663316582,-1.1306532663316582,1.4321608040201008,1.0100502512562812,-2.2462311557788945,2.306532663316583,0.9798994974874371,2.9698492462311554,-0.25628140703517577,-1.9447236180904524,-2.6683417085427137,2.1557788944723617,-1.7939698492462313,-0.22613065326633164,1.0402010050251258,-2.728643216080402,-2.0050251256281406,0.1356783919597988,-2.6381909547738696,-1.07035175879397,1.100502512562814,-0.1959798994974875,2.1557788944723617,0.07537688442211055,-0.10552763819095468,-2.1557788944723617,0.4974874371859297,-0.37688442211055273,-1.914572864321608,2.8793969849246235,0.4974874371859297,2.1859296482412063,0.015075376884422287,0.31658291457286447,-2.819095477386935,-0.7688442211055277,-1.9447236180904524,-1.64321608040201,-1.3718592964824121,-0.829145728643216,-2.2462311557788945,1.3718592964824117,-2.1256281407035176,1.4623115577889445,-0.437185929648241,-1.8844221105527639,-0.37688442211055273,-2.758793969849246,2.7889447236180906,-0.10552763819095468,-1.6130653266331658,-2.457286432160804,-0.045226130653266416,-2.849246231155779,2.457286432160804,1.7638190954773867,0.2864321608040199,-2.6683417085427137,0.37688442211055273,-0.708542713567839,1.7939698492462313,-1.9748743718592965,-2.758793969849246,-2.3969849246231156,-0.07537688442211055,-1.3417085427135678,-1.0100502512562815,0.1356783919597988,1.6130653266331656,1.4321608040201008,1.492462311557789,-2.577889447236181,2.6381909547738696,2.9698492462311554,1.7035175879396984,-1.9748743718592965,-1.221105527638191,-1.5226130653266332,-2.5175879396984926,0.2864321608040199,1.492462311557789,2.0954773869346734
2.1356783919597992,-0.6783919597989949,8.00502512562814,0.6783919597989949,2.276381909547739,1.341708542713568,-2.2261306532663316,5.140703517587939,-2.577889447236181,2.909547738693467,3.4371859296482414,0.9798994974874371,2.6381909547738696,1.3115577889447234,-2.698492462311558,-2.7889447236180906,-1.4321608040201006,-0.5276381909547738,2.1859296482412063,-2.7537688442211055,0.40703517587939686,-0.1959798994974875,1.6733668341708539,1.492462311557789,0.37688442211055273,-1.2512562814070352,0.22613065326633164,0.16582914572864338,2.608040201005025,1.0100502512562812,0.9798994974874371,0.829145728643216,-2.3969849246231156,1.190954773869347,0.829145728643216,-1.100502512562814,2.3366834170854274,0.31658291457286447,2.42713567839196,-0.8894472361809047,-0.829145728643216,-0.8592964824120601,-1.1306532663316582,-0.2864321608040199,0.6482412060301508,1.5226130653266328,-1.914572864321608,1.6130653266331656,-1.9447236180904524,2.1557788944723617,2.7286432160804024,-1.07035175879397,-1.1306532663316582,1.492462311557789,0.015075376884422287,0.708542713567839,0.6783919597989949,-1.2512562814070352,2.758793969849246,1.7638190954773867,2.3969849246231156,-2.4874371859296485,0.7688442211055277,0.37688442211055273,1.4321608040201008,-0.949748743718593,-0.22613065326633164,-2.698492462311558,1.492462311557789,-1.914572864321608,0.7386934673366836,-0.5276381909547738,-0.9798994974874371,-0.1356783919597988,2.4874371859296485,-2.7889447236180906,-3.0,-0.8592964824120601,-0.829145728643216,-1.07035175879397,2.1557788944723617,2.9698492462311554,2.5778894472361813,-1.5527638190954773,-1.9748743718592965,-0.015075376884422287,1.341708542713568,0.6783919597989949,-0.07537688442211055,0.6482412060301508,2.6381909547738696,-0.31658291457286447,-2.4271356783919598,-1.1608040201005025,-2.577889447236181,-2.0050251256281406,-0.6180904522613067,2.7889447236180906,0.829145728643216,-1.763819095477387,-1.1608040201005025,-2.9396984924623117,2.698492462311558,0.015075376884422287,0.708542713567839,0.4974874371859297,-1.07035175879397,-0.949748743718593,1.6130653266331656,-0.46733668341708556,-2.1256281407035176,1.341708542713568,-1.9447236180904524
